nid,title,uuid,field_leg_hosting_site_value,field_leg_hosting_master_stage_value,HMS_UUID,HMS_Value,Acquia_Hosting_Product,field_leg_remote_admin_value,field_active_value,field_ra_pref_update_value,RA_Pref_Update_UUID,date,docroot,realm,prod_env_core,ra_env_core,Prod Formatted Version,RA Formatted Version,Prod Major Version,Prod Release,Prod Secure,RA Major Version,RA Release,RA Secure,Prod Current,RA Current,RA Pref
4240041,Office of Victim Services (OVS),a80ed027-1aea-4803-9499-296eb62d59b2,nyovs,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,nyovs,prod,780,780,7.80,7.80,7.x,2021-04-21,1,7.x,2021-04-21,1,,,Update
4240836,TCHP Enterprise,4c6a29e6-8684-487d-9625-0adf569e9f11,tchpenterprise,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,4c6a29e6-8684-487d-9625-0adf569e9f11,2021-06-08,tchpenterprise,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
4244681,TCHP - The Center,a3770853-ef8f-4dcf-9043-65f07742b110,thecenter,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,a3770853-ef8f-4dcf-9043-65f07742b110,2021-06-08,thecenter,prod,780,780,7.80,7.80,7.x,2021-04-21,1,7.x,2021-04-21,1,,,Update
4246096,Haverford College,df53af0a-7905-44ac-bf42-e7b03ddb33e7,haverford,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,haverford,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
4251076,State Library of New South Wales,cb81c377-0252-4661-9e67-7b7dd7488baa,slnsw,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,inform,cb81c377-0252-4661-9e67-7b7dd7488baa,2021-06-08,slnsw,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Inform
4254531,Aaron Senecal (Employee Free),27846704-79dc-4c4c-bf5b-0d77954ac3ae,eeasenecal,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,eeasenecal,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
4255321,NIH Library Home Page (Drupal 7),8bf19154-a02a-42ea-b1db-3a6cb1d7d17b,nihlibrary,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,8bf19154-a02a-42ea-b1db-3a6cb1d7d17b,2021-06-08,nihlibrary,prod,780,780,7.80,7.80,7.x,2021-04-21,1,7.x,2021-04-21,1,,,No Inform
4255721,MWAA,3d75e55d-bf05-431e-abf1-1562542b5a97,mwaa,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,3d75e55d-bf05-431e-abf1-1562542b5a97,2021-06-08,mwaa,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
4258356,pfimed.com [pfimed],1c010c54-481f-444e-9597-c5d1a916387a,pfimed,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,1c010c54-481f-444e-9597-c5d1a916387a,2021-06-08,pfimed,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
4262031,Rhino Records D8,080df580-115a-4b23-b593-141e8fe0373d,rrd8multi,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,rrd8multi,prod,8914,8714,8.9.14,8.7.14,8.x,2021-04-21,0,8.x,2020-05-20,0,,,Update
4262246,cyanideinsight.com [pfcyanide],4ff6c655-61a6-4105-a91c-690a3a8cc586,pfcyanide,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,4ff6c655-61a6-4105-a91c-690a3a8cc586,2021-06-08,pfcyanide,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
4264371,Broad Institute - Intranet,b0636cbf-b109-468a-acc3-789481943493,broad,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,b0636cbf-b109-468a-acc3-789481943493,,,,,,,,,,,,,,,,
4266786,morethanmedication.ca [pfmorethanmedca],b90adfb1-dd00-4fe7-a6dd-494b4bd160b7,pfmorethanmedca,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,pfmorethanmedca,prod,778,780,7.78,7.80,7.x,2021-01-20,0,7.x,2021-04-21,1,,,Update
4270251,thermacare.com.ru [pfthermacarecomru],a6153114-c346-4fc9-b65f-6a49a809dd4b,pfthermacarecomru,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,a6153114-c346-4fc9-b65f-6a49a809dd4b,2021-06-08,pfthermacarecomru,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
4270566,New York State Police Centennial,45d4ca0e-d279-49bf-b096-07a756cbb14e,nyspcentennial,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,nyspcentennial,prod,780,780,7.80,7.80,7.x,2021-04-21,1,7.x,2021-04-21,1,,,Update
4271861,gethealthiertogether.com [pfgethealthtocom],77327d8f-2aa7-4ddb-be59-b99818eac135,pfgethealthtocom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,77327d8f-2aa7-4ddb-be59-b99818eac135,2021-06-08,pfgethealthtocom,prod,778,111,7.78,1.1.1,7.x,2021-01-20,0,,,0,,,No Inform
4273401,sdlc.pfizer.com [pfsdlcpfizercom],d1f81733-d968-4bb4-b2b3-05a1f91c0e28,pfsdlcpfizercom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,d1f81733-d968-4bb4-b2b3-05a1f91c0e28,2021-06-08,pfsdlcpfizercom,prod,778,111,7.78,1.1.1,7.x,2021-01-20,0,,,0,,,No Inform
4273711,Schoology,11c8b5d0-4684-405d-9cbd-9e99b5b353f0,schoology1,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,schoology1,prod,780,333,7.80,3.3.3,7.x,2021-04-21,1,,,0,,,Update
4278496,TMWV / Farys,c61de8e3-cb7d-493a-9c56-34f2669b94fc,farys,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,c61de8e3-cb7d-493a-9c56-34f2669b94fc,2021-06-08,farys,prod,774,111,7.74,1.1.1,7.x,2020-11-18,0,,,0,,,No Inform
4287086,UMN - OIT- CFANS01,a21804da-d544-4af9-83bd-52ba030397ca,umncfans01,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,inform,a21804da-d544-4af9-83bd-52ba030397ca,2021-06-08,umncfans01,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Inform
4287526,Spectrum,05b5d730-66cd-40b4-9367-3d651874e6f3,iggroup,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,inform,05b5d730-66cd-40b4-9367-3d651874e6f3,2021-06-08,iggroup,prod,885,111,8.8.5,1.1.1,8.x,2020-04-02,0,,,0,,,Inform
4289516,UVA A&S Drupal 7,d081df01-8f0e-47c6-9f61-f717b7790aa0,artsci,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,d081df01-8f0e-47c6-9f61-f717b7790aa0,2021-06-08,artsci,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
4289986,Marietta College,1db59360-dd73-4a10-86b9-01414f37fd42,marietta,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,1db59360-dd73-4a10-86b9-01414f37fd42,2021-06-08,marietta,prod,769,780,7.69,7.80,7.x,2019-12-18,0,7.x,2021-04-21,1,,,Update
4291461,DOT-NHTSA,73d94127-db1b-4325-9fe2-505352c7891b,dotnhtsa,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,73d94127-db1b-4325-9fe2-505352c7891b,2021-06-08,dotnhtsa,prod,778,111,7.78,1.1.1,7.x,2021-01-20,0,,,0,,,No Inform
4292366,Orange Corporate,f89f7506-0959-4a39-a8c5-c797733ddb8f,mobistarcorporate,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,mobistarcorporate,prod,774,780,7.74,7.80,7.x,2020-11-18,0,7.x,2021-04-21,1,,,Update
4292771,UMN - OIT - Bookstore,677f7c0a-feee-4117-a6ce-1e800413f220,umnbookstore,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,677f7c0a-feee-4117-a6ce-1e800413f220,2021-06-08,umnbookstore,prod,780,333,7.80,3.3.3,7.x,2021-04-21,1,,,0,,,Update
4294746,Litehouse Foods,864b159f-ebba-4eb4-a4ea-5023b5e556d3,litehouse,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,864b159f-ebba-4eb4-a4ea-5023b5e556d3,2021-06-08,litehouse,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
4295371,Wilson Sporting Goods,b61877cb-506f-49a6-8dcf-ed9f250bce7f,wilson,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,wilson,prod,774,780,7.74,7.80,7.x,2020-11-18,0,7.x,2021-04-21,1,,,Update
4295381,Atomic,eed90ba2-8b0e-4bcf-9e70-fdf582e880fc,atomic,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,atomic,prod,778,781,7.78,7.81,7.x,2021-01-20,0,7.x,2021-06-02,0,,x,Update
4295416,Herbert Smith Freehills,c7ce1942-1605-4043-a8b9-cb16a6668da2,herbertsmith,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,c7ce1942-1605-4043-a8b9-cb16a6668da2,2021-06-08,herbertsmith,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
4295961,caltrate.cz [pfcaltratecz],63d4262d-f3fe-4fbb-96c9-0a28a9464403,pfcaltratecz,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,63d4262d-f3fe-4fbb-96c9-0a28a9464403,2021-06-08,pfcaltratecz,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
4297746,loveyourheart.com.hk [pflvyrhrtcomhk],666a1989-5482-46a9-a38f-65b63b14bb12,pflvyrhrtcomhk,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,666a1989-5482-46a9-a38f-65b63b14bb12,2021-06-08,pflvyrhrtcomhk,prod,778,111,7.78,1.1.1,7.x,2021-01-20,0,,,0,,,No Inform
4303151,pharmacybusinessinsight.com.au [pfpharbusiinsicomau],c2a1d236-19cd-4d7e-9647-a420e97f2cbd,pfpharbusiinsicomau,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,c2a1d236-19cd-4d7e-9647-a420e97f2cbd,2021-06-08,pfpharbusiinsicomau,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
4303896,MDVIP,71b1c0bf-6260-4684-97fe-94002c607bd0,mdvip,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,71b1c0bf-6260-4684-97fe-94002c607bd0,2021-06-08,mdvip,prod,8913,111,8.9.13,1.1.1,8.x,2021-01-21,0,,,0,,,Update
4304011,Howard University Admin Units,d30c573e-e904-40d4-b282-1a8e64878e7f,huadminunits,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,d30c573e-e904-40d4-b282-1a8e64878e7f,2021-06-08,huadminunits,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
4304016,Howard University Enterprise,58750451-0241-4990-8060-b697d4f411a0,huenterprise,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,inform,58750451-0241-4990-8060-b697d4f411a0,2021-06-08,huenterprise,prod,773,111,7.73,1.1.1,7.x,2020-09-16,0,,,0,,,Inform
4304021,Howard University Schools,ebf6f0a4-0079-4f5f-b6ca-a4d720717592,huschools,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,ebf6f0a4-0079-4f5f-b6ca-a4d720717592,2021-06-08,huschools,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
4304621,thermacare.be [pfthermacarebe],71330c39-2e01-4633-8f66-055ec40bb596,pfthermacarebe,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,71330c39-2e01-4633-8f66-055ec40bb596,2021-06-08,pfthermacarebe,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
4304886,alktesting.org [pfalktestingorg],3cc958ea-aa53-481f-8e0b-11972371c9a3,pfalktestingorg,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,3cc958ea-aa53-481f-8e0b-11972371c9a3,2021-06-08,pfalktestingorg,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
4306991,Choctaw Nation of Oklahoma,c5a094d4-aab5-4789-abc6-230d7dafe3cb,choctaw,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,c5a094d4-aab5-4789-abc6-230d7dafe3cb,2021-06-08,choctaw,prod,759,767,7.59,7.67,7.x,2018-04-25,0,7.x,2019-05-08,0,,,No Inform
4307601,History,892b3ceb-874d-4a77-83c0-3037eb265164,history,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,892b3ceb-874d-4a77-83c0-3037eb265164,2021-06-08,history,prod,772,738,7.72,7.38,7.x,2020-06-17,0,7.x,2015-06-17,0,,,No Inform
4307996,Caroma Industries Ltd 1,511aaf02-dd73-4ab7-b43e-0b082fb3a2ea,caroma1,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,511aaf02-dd73-4ab7-b43e-0b082fb3a2ea,2021-06-08,caroma1,prod,773,780,7.73,7.80,7.x,2020-09-16,0,7.x,2021-04-21,1,,,Update
4308001,Caroma Industries Ltd 2,c5305049-b34b-453e-a7e0-3d9c6492ab02,caroma2,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,c5305049-b34b-453e-a7e0-3d9c6492ab02,2021-06-08,caroma2,prod,891,8913,8.9.1,8.9.13,8.x,2020-06-17,0,8.x,2021-01-21,0,,,Update
4309651,kilroy,0537a42e-002f-4902-a597-e6969dded43c,kilroy,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,0537a42e-002f-4902-a597-e6969dded43c,2021-06-08,kilroy,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
4313561,BAC LATAM SSC S.A.,84085f41-a8c7-4178-b385-925fedf6601c,bacredomatic,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,84085f41-a8c7-4178-b385-925fedf6601c,2021-06-08,bacredomatic,prod,780,756,7.80,7.56,7.x,2021-04-21,1,7.x,2017-06-21,0,,,No Inform
4314746,South Dakota State University,aca8ad14-40ea-41b9-a84d-bc7c3cef307d,southdakotastate,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,inform,aca8ad14-40ea-41b9-a84d-bc7c3cef307d,2021-06-08,southdakotastate,prod,8916,111,8.9.16,1.1.1,8.x,2021-05-26,1,,,0,x,,Inform
4314806,Global Atlantic Financial Company,3e82b667-c664-47cd-9bb8-d7b83b083ac2,globalatlantic,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,globalatlantic,prod,775,780,7.75,7.80,7.x,2020-11-25,0,7.x,2021-04-21,1,,,Update
4315601,raritanval,86c5d4ea-ce10-48cd-901e-b3f6f07d9f7e,raritanval,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,86c5d4ea-ce10-48cd-901e-b3f6f07d9f7e,2021-06-08,raritanval,prod,781,111,7.81,1.1.1,7.x,2021-06-02,0,,,0,x,,Update
4316851,get-quit.com [pfgetquitcom],5ee55f53-7ed1-4f10-8984-408f610b9e0e,pfgetquitcom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,5ee55f53-7ed1-4f10-8984-408f610b9e0e,2021-06-08,pfgetquitcom,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
4316971,Majmaah University,16ab6aa0-a126-4a61-a465-cd884568c6ae,muedu,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,16ab6aa0-a126-4a61-a465-cd884568c6ae,2021-06-08,muedu,prod,899,8916,8.9.9,8.9.16,8.x,2020-11-18,0,8.x,2021-05-26,1,,x,Update
4317421,Kripalu Center for Yoga & Health,f76896fc-967b-4fd3-8a20-bd3691a01ba8,kripalu,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,f76896fc-967b-4fd3-8a20-bd3691a01ba8,2021-06-08,kripalu,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
4317636,Global Atlantic - Intranet,769a9806-ddc9-4203-9823-77132b8489a7,globalatlanticintra,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,globalatlanticintra,prod,775,780,7.75,7.80,7.x,2020-11-25,0,7.x,2021-04-21,1,,,Update
4318606,centrum.com.cr [pfcentrumcomcr],1585aff0-44a9-4691-b418-a077bb56f8b2,pfcentrumcomcr,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,1585aff0-44a9-4691-b418-a077bb56f8b2,2021-06-08,pfcentrumcomcr,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
4319331,Xerox,1efa5ba0-fb20-42d3-97fe-0db3a92aeb47,xerox,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,1efa5ba0-fb20-42d3-97fe-0db3a92aeb47,2021-06-08,xerox,prod,767,767,7.67,7.67,7.x,2019-05-08,0,7.x,2019-05-08,0,,,No Inform
4320411,TUI Intranet,6ab4273e-6dd0-41e0-b378-66bd8331b10d,tuiintranet,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,6ab4273e-6dd0-41e0-b378-66bd8331b10d,2021-06-08,tuiintranet,prod,780,333,7.80,3.3.3,7.x,2021-04-21,1,,,0,,,No Inform
4325901,ipci.co.cr [pfipcicocr],1eebefae-4b8a-44a6-b29b-e6657cfabc75,pfipcicocr,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,1eebefae-4b8a-44a6-b29b-e6657cfabc75,2021-06-08,pfipcicocr,prod,778,111,7.78,1.1.1,7.x,2021-01-20,0,,,0,,,No Inform
4328746,Pfizerpreference.ca [pfpreference],278032d2-d60f-4c54-80db-6bd607bc2a38,pfpreference,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,278032d2-d60f-4c54-80db-6bd607bc2a38,2021-06-08,pfpreference,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
4329981,SCADNotes,84be0dbe-b468-4380-a052-26d8b0460610,scadnotes,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,scadnotes,prod,111,877,1.1.1,8.7.7,,,0,8.x,2019-09-04,0,,,
4332456,l2hcpsandbox [pfsandbox],0db60024-b149-4cb0-bb65-fa1f0b81f77e,pfsandbox,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,0db60024-b149-4cb0-bb65-fa1f0b81f77e,2021-06-08,pfsandbox,prod,775,111,7.75,1.1.1,7.x,2020-11-25,0,,,0,,,No Inform
4333156,GA School Reports,46ffdef0-fe08-471a-9e4b-6a61288673ae,gosareportcard,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,46ffdef0-fe08-471a-9e4b-6a61288673ae,2021-06-08,gosareportcard,prod,780,760,7.80,7.60,7.x,2021-04-21,1,7.x,2018-10-17,0,,,No Inform
4333166,data.georgia.gov,982443e8-c3ac-4cfe-a52d-4378ffbdc4e6,opengeorgia,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,982443e8-c3ac-4cfe-a52d-4378ffbdc4e6,2021-06-08,opengeorgia,prod,333,760,3.3.3,7.60,,,0,7.x,2018-10-17,0,,,
4337201,togetherprogramme.co.uk [pftogetherprogcuk],d67bcbfc-cad1-40bd-a6ae-c35f7adb5996,pftogetherprogcuk,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,d67bcbfc-cad1-40bd-a6ae-c35f7adb5996,2021-06-08,pftogetherprogcuk,prod,772,111,7.72,1.1.1,7.x,2020-06-17,0,,,0,,,No Inform
4337651,Framestore - MS,c67eaf90-7cae-416d-bd49-30250c60d2f9,framestore,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,c67eaf90-7cae-416d-bd49-30250c60d2f9,2021-06-08,framestore,prod,778,780,7.78,7.80,7.x,2021-01-20,0,7.x,2021-04-21,1,,,Update
4343796,ra.xeljanz.com [pfraxeljanzcom],25f3f4a8-2596-445c-ae5b-4c6727d5b772,pfraxeljanzcom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,25f3f4a8-2596-445c-ae5b-4c6727d5b772,2021-06-08,pfraxeljanzcom,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,No Inform
4343901,storyhalftold.com [pfstoryhalftoldcom],a966fb9d-5c78-4503-84e7-dad29d425a0a,pfstoryhalftoldcom,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,a966fb9d-5c78-4503-84e7-dad29d425a0a,2021-06-08,pfstoryhalftoldcom,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
4343936,pfizerprogulflevant.com [pfprogulflevant],2b47d985-42e8-4eb0-9843-4820a6b0a828,pfprogulflevant,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,2b47d985-42e8-4eb0-9843-4820a6b0a828,2021-06-08,pfprogulflevant,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,No Inform
4346206,Greenwich Associates,eab7426c-1aef-4d4e-a81d-311935ae137e,greenwich,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,full,eab7426c-1aef-4d4e-a81d-311935ae137e,2021-06-08,greenwich,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
4348746,novuscientia.com.ph [pfnovuscientiacomph],50952dc7-c57d-4527-895b-430135fffa98,pfnovuscientiacomph,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,none,50952dc7-c57d-4527-895b-430135fffa98,2021-06-08,pfnovuscientiacomph,prod,111,111,1.1.1,1.1.1,,,0,,,0,,,
4351401,Hand over Fist - tinhat,778d68d0-3ebe-4060-85ed-c369e54e04a0,tinhat,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,tinhat,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
4351631,US First,78cfa146-85d5-448d-9c8e-dab818919006,usfirst,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,inform,78cfa146-85d5-448d-9c8e-dab818919006,2021-06-08,usfirst,prod,778,111,7.78,1.1.1,7.x,2021-01-20,0,,,0,,,Inform
4357051,TVNotas,5f41b4c5-e0dc-48b9-bf4b-1ac85da3e81b,tvnotas,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,tvnotas,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
4357061,Records,15957006-b326-4050-ac3e-da30b3c4ebe4,records,d6e4a9b6646c62fc48baa6dd6150d1f7,d6e4a9b6646c62fc48baa6dd6150d1f7,prod,ACE,1,1,,,2021-06-08,records,prod,780,111,7.80,1.1.1,7.x,2021-04-21,1,,,0,,,Update
